ID,pred
25318,0.0441494565953319
25319,0.0032056325493698594
25320,0.0069524187969672805
25321,0.7040725123725649
25322,0.02497998901963929
25323,0.00235958878654364
25324,0.0016401616432981392
25325,0.0037318126319992144
25326,0.014468175613827289
25327,0.21393108461336102
25328,0.6478873877377195
25329,0.1640772015981628
25330,0.001792900672294314
25331,0.0021148943295570166
25332,0.00367322032671496
25333,0.007364143667512257
25334,0.07817784826989327
25335,0.002303825367316442
25336,0.006681836698208941
25337,0.25828634097524217
25338,0.12653265496312702
25339,0.08075778611796083
25340,0.0016195912275996337
25341,0.012080155317269855
25342,0.32852083459030135
25343,0.0055601317522247845
25344,0.00789312263251513
25345,0.007196345486312862
25346,0.015579468205320395
25347,0.0024988048413032695
25348,0.006986658586735761
25349,0.0037100719827861074
25350,0.003039503894633666
25351,0.0025495221835049467
25352,0.015629131431019506
25353,0.006084615417400274
25354,0.0059977679044058
25355,0.4289503865700893
25356,0.43826577678013373
25357,0.002689465160120923
25358,0.043450230122332
25359,0.027013164901958674
25360,0.0039016688266061703
25361,0.01211286989143068
25362,0.030952773984089764
25363,0.5840379119215522
25364,0.002588657820632903
25365,0.003993433821155997
25366,0.001965437480090989
25367,0.003932403297860419
25368,0.3978315712646517
25369,0.1116780749053172
25370,0.0026205081623317966
25371,0.03196963000164245
25372,0.007964820918699616
25373,0.026935695740478237
25374,0.045951227438088604
25375,0.001725080881196666
25376,0.022660973145647172
25377,0.010938772774380292
25378,0.01833860433876335
25379,0.022211764437620705
25380,0.007705601253878392
25381,0.003474774676416143
25382,0.0018398648989212424
25383,0.04926151521168671
25384,0.002759439884692327
25385,0.025403036277089935
25386,0.0037770428421075785
25387,0.17739268432891073
25388,0.01090075526746437
25389,0.42401677807563215
25390,0.0029381288415598217
25391,0.008437080374616386
25392,0.5927608008538412
25393,0.0208026430003435
25394,0.3056116077329464
25395,0.017424105681998946
25396,0.0023827180390039735
25397,0.01021669985305699
25398,0.7472740970372204
25399,0.14135798265173843
25400,0.006543736328359096
25401,0.0028458420218505013
25402,0.497174665147565
25403,0.014049698525291162
25404,0.0047075030950510825
25405,0.5840995722710156
25406,0.0018415139577618686
25407,0.01841244812895957
25408,0.47990338307840086
25409,0.009199742774182082
25410,0.03598216027124186
25411,0.013957920237904218
25412,0.26016045312875574
25413,0.7242892952199381
25414,0.2298971421902257
25415,0.36612295066380895
25416,0.00509020781460759
25417,0.22205266968544737
25418,0.0063857644637263355
25419,0.0020326780812344727
25420,0.015779736339810918
25421,0.0018096584518008055
25422,0.0017828319577287606
25423,0.0061197328091175075
25424,0.004845731320310886
25425,0.002444750279658867
25426,0.0160384255299282
25427,0.4117731827780199
25428,0.0051023505467843715
25429,0.1288884084237732
25430,0.05065774068346568
25431,0.058228244464962206
25432,0.012773678213961836
25433,0.0033347615271160343
25434,0.5310561139549543
25435,0.008713724736125385
25436,0.003364540964747754
25437,0.00813266924774037
25438,0.0038444193169899056
25439,0.4444498367570892
25440,0.07329498109336235
25441,0.6821908007161368
25442,0.0024012606387766016
25443,0.002089405518857299
25444,0.427513961208067
25445,0.004541677731078939
25446,0.040173802959445726
25447,0.022220438731864703
25448,0.01680124177079211
25449,0.025269951362747373
25450,0.005827088456361544
25451,0.019526449415809433
25452,0.010577651239609909
25453,0.0036867595148316495
25454,0.6045738319127307
25455,0.005494083001803054
25456,0.0048210742457338
25457,0.6264490926638786
25458,0.7814316162703172
