ID,pred
25318,0.02655330751722024
25319,0.0032541430731178604
25320,0.0006300799284301283
25321,0.9317809624427524
25322,0.026750759671825376
25323,0.00016221956725786518
25324,5.736419625403298e-05
25325,0.00029999652128817747
25326,0.007393487761004577
25327,0.18455259050589717
25328,0.6710385584947882
25329,0.02553814694118278
25330,3.9796135561678104e-05
25331,0.0005732985214423761
25332,0.000977468549595232
25333,0.008506801923035472
25334,0.08972208693182122
25335,0.0006621211260744737
25336,0.003085507836712129
25337,0.081539521650494
25338,0.013868511704910082
25339,0.028810459210890305
25340,7.100096704019688e-05
25341,0.005743965661519289
25342,0.12359935019412395
25343,0.006380811399287189
25344,0.001973620997134577
25345,0.0023554701433318487
25346,0.010523430432283088
25347,0.00043799238288575614
25348,0.002469613085633592
25349,0.0006207581365913254
25350,0.0023868695278784244
25351,0.0016115207083177048
25352,0.01097559992137569
25353,0.005717769418327096
25354,0.010383277859083244
25355,0.18352200629472457
25356,0.26209781056732945
25357,0.0009785958544250748
25358,0.046116324694286163
25359,0.004427613932340668
25360,0.0011082150122235848
25361,0.021146325627800958
25362,0.01286165301175831
25363,0.6317835457777313
25364,4.295236173770498e-05
25365,0.002844643862889621
25366,0.00020650752928405753
25367,0.004813071082327221
25368,0.42209086168399274
25369,0.10555230609517745
25370,0.000232579446124606
25371,0.05563907211401768
25372,0.003218987178109088
25373,0.016143692903585867
25374,0.033617353365635975
25375,0.0001804884891795243
25376,0.009634153014121783
25377,0.00026629192569285184
25378,0.006218019248217775
25379,0.05106104718904268
25380,0.0024273630037462382
25381,0.0016702475533194473
25382,0.00015974705090572662
25383,0.09221299789295032
25384,0.0012099237756584065
25385,0.007531073762928865
25386,0.00029188092860343016
25387,0.05773476129836598
25388,0.002559976781233567
25389,0.2805981441573624
25390,0.0011156493168438069
25391,0.006096073441455624
25392,0.6093456129813666
25393,0.009060991257867638
25394,0.2595633575684713
25395,0.01015172534623026
25396,0.00011734275400763374
25397,0.0050864799056815945
25398,0.8467708118435584
25399,0.05750975282742782
25400,0.0013882756513887303
25401,0.0012019527410031057
25402,0.4663699022829923
25403,0.005737014619633415
25404,0.0006953256641662801
25405,0.45891444080563976
25406,0.0001649044719234633
25407,0.010711809403556129
25408,0.6668044405286425
25409,0.004874442814098757
25410,0.009685106227764194
25411,0.006493692391175903
25412,0.36178779568574204
25413,0.8943345342249978
25414,0.28220880405370935
25415,0.576031581368747
25416,0.001830889253462251
25417,0.28386455849492503
25418,0.0019518505751227346
25419,0.0006727247492329901
25420,0.00979970392456915
25421,0.00041104053032922806
25422,3.661551225819535e-05
25423,0.002049425622241444
25424,0.006441960155058018
25425,0.0007548635625318126
25426,0.001283082066566031
25427,0.3509537111816286
25428,0.002553538282941655
25429,0.16065636926342225
25430,0.017384728789482315
25431,0.041820103557196356
25432,0.0151068299473226
25433,0.0013116715929713575
25434,0.7072522590708622
25435,0.0007126354352067322
25436,0.00026603044511030793
25437,0.004944442424137585
25438,0.0018823158390375424
25439,0.2768042163503179
25440,0.17840178866717996
25441,0.7651779741201128
25442,7.624830001568292e-05
25443,0.00267312501865051
25444,0.3662423673347264
25445,0.004428918218619214
25446,0.058453565485044344
25447,0.008108543527245514
25448,0.01482782888570683
25449,0.01388277308036153
25450,0.0010912038963466137
25451,0.0037224292060348847
25452,0.021223203739248325
25453,0.0005394079672443323
25454,0.6509098455528555
25455,0.010389013997499929
25456,0.0005115081920281062
25457,0.679571148192117
25458,0.8357654245011021
25459,0.005633849124974769
25460,0.020215244241829054
25461,0.0013334330479681565
25462,0.13968227216983684
25463,0.14675041161762686
25464,0.008576588270151543
25465,0.0013071449688868144
25466,0.03410837899538923
25467,0.09522613516297444
25468,0.025455346482618196
25469,2.0538428231634383e-05
25470,0.0075837384678319065
25471,0.007319967220085865
25472,0.0006212586148401458
25473,0.016851899953941537
25474,0.0030777398558561532
25475,0.0007861261856106179
25476,9.147752389027826e-05
25477,0.004457790973823525
25478,0.6424583983187445
25479,0.008786458151296798
25480,0.004244223132214682
25481,0.026040913291514572
25482,0.0028001894646628753
25483,0.0006701161867362882
25484,0.0423168548701174
25485,0.6581147322318773
25486,0.03573812017397218
25487,0.0002586879353098876
25488,0.3776956345095967
25489,0.49167053725344884
25490,0.49396584764437484
25491,0.14439959169421557
